scenario,step,lane_id,queue_length,waiting_time,vehicle_count,throughput,signal_phase,emergency_count,accident_alert
accident,100,west,151,453,2,0,north,0,False
accident,101,north,153,459,2,5,north,0,False
accident,101,east,153,459,2,0,north,0,False
accident,101,south,159,477,4,0,north,0,False
accident,101,west,153,459,2,0,north,0,False
accident,102,north,156,468,3,0,south,0,False
accident,102,east,155,465,2,0,south,0,False
accident,102,south,155,465,1,5,south,0,False
accident,102,west,155,465,2,0,south,0,False
accident,103,north,153,459,2,5,north,0,False
accident,103,east,157,471,2,0,north,0,False
accident,103,south,159,477,4,0,north,0,False
accident,103,west,159,477,4,0,north,0,False
accident,104,north,159,477,6,0,south,0,False
accident,104,east,159,477,2,0,south,0,False
accident,104,south,154,462,0,5,south,0,False
accident,104,west,161,483,2,0,south,0,False
accident,105,north,165,495,6,0,west,0,False
accident,105,east,162,486,3,0,west,0,False
accident,105,south,155,465,1,0,west,0,False
accident,105,west,161,483,5,5,west,0,False
accident,106,north,161,483,1,5,north,0,False
accident,106,east,165,495,3,0,north,0,False
accident,106,south,157,471,2,0,north,0,False
accident,106,west,162,486,1,0,north,0,False
accident,107,north,164,492,3,0,east,0,False
accident,107,east,162,486,2,5,east,0,False
accident,107,south,159,477,2,0,east,0,False
accident,107,west,167,501,5,0,east,0,False
accident,108,north,166,498,2,0,west,0,False
accident,108,east,165,495,3,0,west,0,False
accident,108,south,162,486,3,0,west,0,False
accident,108,west,165,495,3,5,west,0,False
accident,109,north,165,495,4,5,north,0,False
accident,109,east,169,507,4,0,north,0,False
accident,109,south,163,489,1,0,north,0,False
accident,109,west,166,498,1,0,north,0,False
accident,110,north,169,507,4,0,east,0,False
accident,110,east,168,504,4,5,east,0,False
accident,110,south,165,495,2,0,east,0,False
accident,110,west,171,513,5,0,east,0,False
accident,111,north,173,519,4,0,west,0,False
accident,111,east,171,513,3,0,west,0,False
accident,111,south,168,504,3,0,west,0,False
accident,111,west,168,504,2,5,west,0,False
accident,112,north,170,510,2,5,north,0,False
accident,112,east,173,519,2,0,north,0,False
accident,112,south,171,513,3,0,north,0,False
accident,112,west,168,504,0,0,north,0,False
accident,113,north,173,519,3,0,east,0,False
accident,113,east,171,513,3,5,east,0,False
accident,113,south,173,519,2,0,east,0,False
accident,113,west,174,522,6,0,east,0,False
accident,114,north,173,519,0,0,west,0,False
accident,114,east,171,513,0,0,west,0,False
accident,114,south,175,525,2,0,west,0,False
accident,114,west,174,522,5,5,west,0,False
accident,115,north,175,525,2,0,south,0,False
accident,115,east,171,513,0,0,south,0,False
accident,115,south,172,516,2,5,south,0,False
accident,115,west,174,522,0,0,south,0,False
accident,116,north,173,519,3,5,north,0,False
accident,116,east,173,519,2,0,north,0,False
accident,116,south,179,537,7,0,north,0,False
accident,116,west,175,525,1,0,north,0,False
accident,117,north,174,522,1,0,south,0,False
accident,117,east,174,522,1,0,south,0,False
accident,117,south,179,537,5,5,south,0,False
accident,117,west,178,534,3,0,south,0,False
accident,118,north,175,525,1,0,south,0,False
accident,118,east,176,528,2,0,south,0,False
accident,118,south,178,534,4,5,south,0,False
accident,118,west,178,534,0,0,south,0,False
accident,119,north,175,525,0,0,south,0,False
accident,119,east,177,531,1,0,south,0,False
accident,119,south,174,522,1,5,south,0,False
accident,119,west,179,537,1,0,south,0,False
